,id,이름,시즌,포지션,나이,게임,타석,타수,득점,안타,2타,3타,홈런,루타,타점,볼넷,사구,고4,희타,희비,도루,도실,삼진,병살,타율,출루,장타,OPS,wOBA,wRC+,WAR+,WPA,타구속도,타구발사각,배럴개수,배럴비율
914,64501,배성근,2021,SS,26,53,83,71,13,14,2,0,1,19,7,11,0,0,1,0,1,0,30,1,0.197,0.305,0.268,0.573,0.272,,0.01,-0.32,137.77111111111114,7.566666666666667,4.0,0.14814814814814814
915,64560,이창진,2021,CF,30,77,220,187,25,40,6,1,2,54,27,26,1,0,3,3,4,0,37,6,0.214,0.309,0.289,0.598,0.278,62.7,-0.17,-0.46,130.71990099009898,14.835643564356436,5.0,0.049504950495049514
916,64610,강한울,2021,3B,29,96,226,195,20,49,4,0,0,53,21,25,0,0,3,3,2,1,51,4,0.251,0.332,0.272,0.6040000000000001,0.283,68.6,-0.13,-0.15,132.53168316831685,9.765346534653471,0.0,0.0
917,64646,박찬호,2021,SS,26,89,332,293,37,71,14,3,1,94,46,29,0,0,7,3,5,3,52,7,0.242,0.308,0.321,0.629,0.286,66.9,0.42,-0.1,128.71705479452058,13.88082191780822,6.0,0.0410958904109589
918,64657,박준태,2021,RF,29,21,49,37,9,7,3,0,0,10,4,10,2,0,0,0,1,0,11,0,0.189,0.388,0.27,0.658,0.325,,0.09,-0.18,136.2176923076923,18.915384615384614,2.0,0.15384615384615385
919,64717,지시완,2021,C,27,53,140,122,21,25,6,0,5,46,17,13,5,0,0,0,0,0,44,4,0.205,0.307,0.377,0.6839999999999999,0.312,83.0,0.6,0.02,138.18253968253964,19.820634920634927,9.0,0.14285714285714285
920,64793,김민수,2021,C,30,40,84,74,9,20,5,0,3,34,13,5,1,0,2,2,0,0,12,2,0.27,0.317,0.459,0.776,0.339,94.9,0.45,0.25,133.14021276595744,15.127659574468082,5.0,0.10638297872340426
921,64868,조용호,2021,LF,31,102,410,333,61,82,11,1,0,95,41,67,2,0,3,5,10,7,63,7,0.246,0.371,0.285,0.6559999999999999,0.312,87.4,0.83,0.67,129.90893491124268,12.430769230769235,0.0,0.0
922,64890,유서준,2021,CF,25,5,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,-127.8,-0.05,-0.0,117.22,51.4,0.0,0.0
923,64906,강민국,2021,2B,29,18,50,45,2,11,2,0,0,13,4,3,0,0,2,0,0,0,6,1,0.244,0.292,0.289,0.581,0.266,48.5,-0.11,-0.17,131.24692307692308,8.807692307692307,1.0,0.038461538461538464
924,64984,김태진,2021,3B,25,78,334,305,34,85,10,4,0,103,27,20,0,1,6,3,7,4,48,6,0.279,0.32,0.338,0.658,0.295,74.7,0.49,-0.51,126.1485064935065,13.578571428571427,3.0,0.01948051948051948
925,65040,김태훈,2021,RF,25,36,81,77,5,17,4,1,1,26,6,2,1,0,1,0,0,0,16,1,0.221,0.25,0.338,0.5880000000000001,0.261,48.4,-0.26,0.33,134.59238095238095,17.099999999999994,6.0,0.14285714285714285
926,65132,김재성,2021,C,24,45,66,59,6,8,2,1,1,15,3,4,1,0,1,1,1,0,12,2,0.136,0.2,0.254,0.454,0.207,15.6,-0.24,-0.65,131.8231578947368,25.3,3.0,0.07894736842105263
927,65207,신민재,2021,2B,25,26,23,19,5,3,0,0,0,3,2,4,0,0,0,0,1,1,3,0,0.158,0.304,0.158,0.46199999999999997,0.239,,0.01,-0.3,129.67000000000002,18.21111111111111,1.0,0.1111111111111111
928,65304,김은성,2021,LF,28,6,18,18,1,5,3,0,0,8,2,0,0,0,0,0,0,0,6,0,0.278,0.278,0.444,0.722,0.314,,0.01,-0.05,129.30363636363634,7.281818181818182,0.0,0.0
929,65357,송성문,2021,2B,24,30,129,114,18,30,6,0,4,48,20,13,0,0,2,0,0,0,19,0,0.263,0.339,0.421,0.76,0.341,106.0,0.68,0.37,142.33,18.85,1.0,0.25
930,65362,송우현,2021,RF,24,69,282,250,34,74,17,2,3,104,42,28,2,1,1,1,1,1,49,4,0.296,0.37,0.416,0.786,0.352,115.3,1.44,0.62,133.5187931034483,14.650574712643687,19.0,0.10919540229885058
931,65399,허정협,2021,LF,31,28,51,45,4,7,0,0,0,7,2,6,0,0,0,0,0,0,10,1,0.156,0.255,0.156,0.41100000000000003,0.206,17.2,-0.38,0.11,137.0416,26.624,5.0,0.2
933,65462,김기환,2021,LF,25,29,91,84,10,18,3,2,1,28,9,7,0,0,0,0,10,3,26,1,0.214,0.275,0.333,0.6080000000000001,0.274,59.8,-0.25,-0.28,154.06,-3.9,0.0,0.0
934,65464,최정용,2021,미정,24,32,34,28,5,6,0,0,0,6,1,5,0,0,0,1,1,0,9,0,0.214,0.324,0.214,0.538,0.262,55.0,-0.11,-0.29,133.57555555555558,15.222222222222221,0.0,0.0
935,65503,김지수,2021,RF,24,5,13,13,0,2,1,0,0,3,0,0,0,0,0,0,0,0,7,0,0.154,0.154,0.231,0.385,0.168,-10.2,-0.14,0.01,130.746,12.26,0.0,0.0
936,65506,김재유,2021,CF,28,66,129,117,20,37,5,0,1,45,13,7,3,0,2,0,4,0,19,1,0.316,0.37,0.385,0.755,0.343,105.6,0.74,0.4,125.81581395348834,16.983720930232558,2.0,0.04651162790697674
937,65514,강태율,2021,C,24,19,31,26,1,2,1,0,1,6,5,4,0,0,0,1,0,1,10,1,0.077,0.194,0.231,0.42500000000000004,0.2,5.7,-0.21,-0.52,128.17933333333332,22.05333333333333,2.0,0.13333333333333333
938,65515,강로한,2021,CF,29,21,35,33,7,4,0,0,2,10,4,2,0,0,0,0,0,0,18,0,0.121,0.171,0.303,0.474,0.212,13.0,-0.18,0.06,124.4592307692308,18.653846153846157,0.0,0.0
939,65586,전병우,2021,3B,28,89,221,181,29,34,8,0,5,57,29,28,8,0,3,1,2,1,73,0,0.188,0.321,0.315,0.636,0.299,78.0,0.38,0.02,127.8694936708861,21.8126582278481,6.0,0.0759493670886076
940,65610,황대인,2021,1B,25,48,166,149,12,34,4,0,6,56,18,12,1,0,1,3,0,0,34,3,0.228,0.285,0.376,0.661,0.294,72.6,-0.2,0.2,135.05360465116286,20.084883720930236,4.0,0.04651162790697674
941,65653,김호령,2021,CF,29,58,150,127,16,27,2,0,4,41,15,15,6,0,2,0,4,1,43,2,0.213,0.324,0.323,0.647,0.303,77.7,0.35,-0.91,134.9852941176471,18.366666666666667,8.0,0.1568627450980392
942,65703,이도윤,2021,SS,24,32,36,34,3,7,0,0,0,7,2,1,0,0,1,0,1,0,11,1,0.206,0.229,0.206,0.435,0.2,11.0,-0.17,-0.2,121.47727272727272,10.436363636363636,0.0,0.0
943,65898,김웅빈,2021,3B,25,68,224,187,19,44,11,0,3,64,23,26,7,1,2,2,1,0,56,2,0.235,0.347,0.342,0.6890000000000001,0.317,91.0,0.3,-0.46,138.09711340206192,19.07319587628865,24.0,0.24742268041237114
944,65905,최승민,2021,CF,25,20,21,19,2,1,0,0,0,1,0,1,0,0,1,0,2,1,5,0,0.053,0.1,0.053,0.153,0.08,-74.4,-0.36,-0.31,119.96125,2.4250000000000003,0.0,0.0
945,66052,남태혁,2021,DH,30,6,11,10,1,3,1,0,0,4,2,1,0,0,0,0,0,0,4,1,0.3,0.364,0.4,0.764,0.344,,0.05,-0.06,149.285,15.575000000000005,1.0,0.25
946,66108,홍창기,2021,CF,27,101,459,366,73,119,18,2,4,153,40,80,12,3,0,1,17,7,62,5,0.325,0.46,0.418,0.878,0.401,155.5,5.04,3.32,141.06113402061843,10.314432989690728,30.0,0.15463917525773194
947,66113,김호은,2021,미정,29,6,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,-127.8,-0.2,-0.26,135.6425,2.45,0.0,0.0
948,66162,김주성,2021,3B,23,3,7,6,1,1,0,0,1,4,1,1,0,0,0,0,0,0,3,0,0.167,0.286,0.667,0.9530000000000001,0.402,,0.08,-0.29,142.945,40.7,0.0,0.0
950,66209,조수행,2021,CF,27,81,87,69,26,19,2,1,0,23,5,15,2,0,1,0,10,4,21,1,0.275,0.419,0.333,0.752,0.355,118.5,0.6,0.14,132.3284375,8.66875,0.0,0.0
951,66606,최원준,2021,RF,24,99,466,414,55,122,17,6,4,163,34,40,5,0,4,3,25,8,46,5,0.295,0.361,0.394,0.755,0.34,106.9,2.11,0.98,128.90780701754394,14.883333333333326,5.0,0.02192982456140351
952,66614,김규성,2021,SS,24,37,30,25,4,3,1,0,0,4,2,5,0,0,0,0,0,1,11,0,0.12,0.267,0.16,0.42700000000000005,0.219,24.2,-0.17,-0.26,132.985,14.29,1.0,0.1
953,66657,이진영,2021,CF,23,13,42,35,8,8,2,1,2,18,5,3,4,0,0,0,1,0,19,0,0.229,0.357,0.514,0.871,0.385,133.3,0.36,0.18,132.34357142857138,18.76428571428572,3.0,0.21428571428571427
954,66702,이동훈,2021,CF,24,26,58,49,7,9,1,0,0,10,2,3,2,0,4,0,2,2,11,1,0.184,0.259,0.204,0.46299999999999997,0.223,18.9,-0.38,-0.44,110.96384615384615,19.869230769230768,0.0,0.0
955,66710,강상원,2021,CF,24,25,38,31,3,3,0,0,0,3,2,5,1,0,1,0,3,0,8,0,0.097,0.243,0.097,0.33999999999999997,0.187,0.6,-0.29,-0.18,119.0325,16.75,0.0,0.0
956,66749,김주현,2021,DH,27,5,11,10,0,3,0,0,0,3,0,1,0,0,0,0,0,0,2,0,0.3,0.364,0.3,0.6639999999999999,0.309,,0.01,-0.17,132.14125,33.612500000000004,0.0,0.0
957,66838,김동엽,2021,DH,30,41,118,103,12,19,4,0,1,26,12,8,3,0,0,4,1,1,28,1,0.184,0.254,0.252,0.506,0.234,34.0,-0.72,-0.94,134.49271186440671,22.672881355932216,2.0,0.03389830508474576
958,66917,김찬형,2021,3B,23,61,104,88,11,20,5,0,1,28,4,9,2,0,5,0,0,0,22,1,0.227,0.313,0.318,0.631,0.292,65.3,0.15,-0.29,129.59319148936166,22.880851063829788,1.0,0.02127659574468085
959,66928,박준영,2021,3B,23,81,226,193,30,41,5,1,6,66,25,20,9,0,2,2,4,2,75,7,0.212,0.312,0.342,0.654,0.301,76.4,0.46,-1.99,134.13313432835824,22.182089552238807,10.0,0.14925373134328354
960,66965,도태훈,2021,3B,28,48,63,56,9,10,1,0,1,14,6,4,3,0,0,0,1,0,12,3,0.179,0.27,0.25,0.52,0.247,43.4,-0.12,-0.58,136.71400000000003,14.26,2.0,0.06666666666666668
961,66968,이재율,2021,LF,28,23,17,15,5,3,2,0,0,5,1,0,2,0,0,0,1,1,3,1,0.2,0.294,0.333,0.627,0.29,74.3,-0.1,-0.25,129.84125,16.625,0.0,0.0
962,67304,김혜성,2021,SS,22,108,480,424,73,126,16,2,3,155,50,50,0,3,0,6,33,4,74,3,0.297,0.367,0.366,0.733,0.33,102.4,3.32,0.56,132.4153744493392,12.98149779735683,10.0,0.04405286343612335
963,67341,이정후,2021,CF,22,87,388,326,60,118,33,4,4,171,56,52,4,1,0,6,6,3,25,7,0.362,0.448,0.525,0.9730000000000001,0.427,167.4,4.84,2.41,138.95926829268296,12.847560975609753,31.0,0.12601626016260162
964,67449,김성윤,2021,CF,22,14,11,11,6,3,0,0,0,3,1,0,0,0,0,0,0,0,2,0,0.273,0.273,0.273,0.546,0.245,,-0.01,-0.3,143.91333333333333,-7.3,0.0,0.0
965,67504,김민수,2021,2B,23,59,179,157,18,37,9,1,2,54,18,15,3,0,3,1,0,0,47,4,0.236,0.312,0.344,0.6559999999999999,0.299,73.3,0.21,-0.98,135.67506024096392,13.636144578313258,14.0,0.1686746987951807
966,67609,박정우,2021,LF,23,10,11,9,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,0.0,0.1,0.0,0.1,0.07,-83.5,-0.21,-0.14,107.386,11.62,0.0,0.0
967,67644,이정훈,2021,DH,26,41,151,129,14,32,6,0,2,44,14,19,3,0,0,0,0,0,33,3,0.248,0.358,0.341,0.6990000000000001,0.325,,0.11,-0.52,133.0565116279069,15.04418604651164,6.0,0.06976744186046513
968,67872,로맥,2021,1B,35,97,397,332,52,76,10,0,19,143,51,58,4,1,0,3,1,0,75,9,0.229,0.348,0.431,0.7789999999999999,0.349,108.0,1.16,-0.1,140.04845,21.89549999999999,37.0,0.185
969,67893,박성한,2021,SS,23,98,313,274,39,83,17,1,3,111,30,28,1,0,10,0,10,2,47,1,0.303,0.37,0.405,0.775,0.349,109.1,2.24,0.71,131.92465116279075,15.120930232558141,5.0,0.03875968992248062
970,68050,강백호,2021,1B,21,102,448,369,57,138,31,1,14,213,86,71,0,8,0,8,7,3,65,5,0.374,0.467,0.577,1.044,0.45,179.8,5.29,4.82,140.56920634920638,16.99470899470899,38.0,0.20105820105820105
971,68106,이재원,2021,RF,21,26,90,83,14,25,4,0,2,35,8,7,0,0,0,0,2,0,23,2,0.301,0.356,0.422,0.778,0.348,119.2,0.32,0.17,130.3725,38.875,1.0,0.25
972,68204,권민석,2021,2B,22,32,15,14,8,3,2,0,0,5,1,1,0,0,0,0,0,0,7,0,0.214,0.267,0.357,0.624,0.278,,0.02,-0.2,122.53833333333333,15.699999999999998,0.0,0.0
973,68205,전민재,2021,2B,22,6,4,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0.25,0.25,0.25,0.5,0.225,,-0.01,0.05,144.26,6.0,0.0,0.0
974,68305,변상권,2021,LF,24,43,99,91,8,22,4,3,0,32,14,5,0,0,0,3,0,0,28,2,0.242,0.273,0.352,0.625,0.273,58.6,-0.22,0.72,128.89399999999998,17.1,0.0,0.0
975,68346,김수환,2021,1B,23,13,43,40,5,8,2,0,2,16,5,2,0,0,0,1,0,0,17,2,0.2,0.233,0.4,0.633,0.274,63.4,-0.05,-0.08,132.18640000000002,20.472,5.0,0.2
976,68362,추재현,2021,CF,22,67,226,199,28,55,12,0,4,79,21,20,4,0,3,0,2,3,42,3,0.276,0.354,0.397,0.751,0.34,102.1,0.78,-0.27,131.29279569892472,15.251612903225805,8.0,0.08602150537634409
977,68507,장두성,2021,CF,21,23,31,29,7,6,2,0,0,8,1,2,0,0,0,0,2,1,9,0,0.207,0.258,0.276,0.534,0.244,39.9,-0.06,-0.07,118.60071428571429,24.664285714285718,0.0,0.0
978,68518,정보근,2021,C,21,10,18,17,0,5,0,0,0,5,0,1,0,0,0,0,0,1,2,1,0.294,0.333,0.294,0.627,0.289,,0.01,-0.29,137.62363636363636,9.127272727272727,0.0,0.0
979,68525,한동희,2021,3B,22,90,343,289,36,72,14,0,11,119,47,48,3,1,1,2,0,1,70,14,0.249,0.36,0.412,0.772,0.348,108.4,1.77,0.06,146.017734375,15.42421874999999,36.0,0.28125
980,68743,정은원,2021,2B,21,108,469,379,66,106,18,5,5,149,33,86,0,1,2,2,16,9,82,8,0.28,0.411,0.393,0.804,0.368,128.4,3.55,1.38,132.0555940594059,14.75792079207921,10.0,0.049504950495049514
981,69100,구본혁,2021,SS,24,84,29,25,4,4,2,0,0,6,2,2,1,0,0,1,0,0,6,0,0.16,0.241,0.24,0.481,0.224,31.0,-0.08,-0.16,130.815625,30.65,1.0,0.0625
982,69102,문보경,2021,1B,20,69,238,198,28,47,9,1,8,82,32,37,0,0,1,2,2,1,42,4,0.237,0.354,0.414,0.768,0.346,117.1,1.32,0.91,137.02978947368416,17.034736842105268,17.0,0.17894736842105266
983,69209,페르난데스,2021,DH,33,99,436,376,56,118,17,0,12,171,63,51,4,3,0,5,0,1,26,24,0.314,0.397,0.455,0.8520000000000001,0.378,139.4,2.31,0.23,136.7457333333333,16.04622222222222,34.0,0.1511111111111111
984,69366,이명기,2021,1B,21,3,8,6,0,1,0,0,0,1,1,2,0,0,0,0,0,0,3,0,0.167,0.375,0.167,0.542,0.287,,-0.0,-0.04,114.56,45.55,0.0,0.0
985,69418,박승규,2021,LF,20,47,69,57,12,11,1,0,3,21,4,9,2,0,1,0,1,1,7,3,0.193,0.324,0.368,0.692,0.319,,0.07,-0.02,123.99315789473681,19.71578947368421,0.0,0.0
986,69453,이학주,2021,SS,30,63,168,149,17,32,8,0,4,52,20,14,1,0,4,0,2,2,59,3,0.215,0.287,0.349,0.6359999999999999,0.288,,0.03,-0.11,137.01074074074074,14.809259259259262,3.0,0.05555555555555555
987,69508,신용수,2021,CF,25,39,57,51,7,11,2,0,1,16,5,3,2,0,0,1,0,1,7,2,0.216,0.281,0.314,0.595,0.271,57.5,-0.22,-0.43,128.765,15.290625,1.0,0.03125
988,69636,오선우,2021,LF,24,8,16,15,1,1,0,0,0,1,0,1,0,0,0,0,0,0,9,0,0.067,0.125,0.067,0.192,0.1,-58.6,-0.29,-0.32,120.86799999999998,6.56,1.0,0.2
989,69652,터커,2021,LF,31,90,395,339,30,82,15,1,5,114,38,48,7,1,0,1,0,0,46,9,0.242,0.347,0.336,0.683,0.316,91.0,0.68,-0.19,139.84005102040808,22.57908163265306,31.0,0.15816326530612246
990,69705,조한민,2021,RF,20,47,130,114,13,22,5,2,5,46,15,11,2,0,1,2,3,2,52,3,0.193,0.271,0.404,0.675,0.298,,-0.01,-0.87,140.7264444444445,20.695555555555554,5.0,0.1111111111111111
991,69706,허관회,2021,C,22,25,74,59,4,10,0,0,0,10,2,12,1,0,0,2,0,0,20,1,0.169,0.311,0.169,0.48,0.245,45.3,-0.28,-0.57,135.77352941176468,19.202941176470596,0.0,0.0
992,69737,노시환,2021,3B,20,81,341,289,38,75,12,0,13,126,56,50,0,5,0,2,4,2,86,10,0.26,0.367,0.436,0.8029999999999999,0.355,117.1,2.26,0.61,136.2059259259259,15.438888888888883,36.0,0.2222222222222222
993,69766,유장혁,2021,CF,21,34,112,98,11,14,5,0,1,22,7,8,2,0,2,2,2,1,39,2,0.143,0.218,0.224,0.442,0.207,13.6,-0.75,-1.14,136.69040816326532,14.357142857142858,6.0,0.12244897959183673
994,69825,김창평,2021,LF,21,27,25,22,5,1,0,0,0,1,1,1,0,0,2,0,1,1,6,0,0.045,0.087,0.045,0.132,0.07,-82.5,-0.48,-0.22,117.85285714285713,45.171428571428564,0.0,0.0
995,69992,최정원,2021,2B,21,35,125,112,19,32,2,1,0,36,3,9,1,0,3,0,7,4,18,0,0.286,0.344,0.321,0.665,0.306,81.8,0.41,-0.2,129.21333333333334,15.008333333333333,0.0,0.0
996,71564,이대호,2021,DH,39,75,313,282,30,82,7,0,15,134,60,24,4,2,0,3,0,0,34,10,0.291,0.351,0.475,0.826,0.363,118.8,1.12,1.34,135.073935483871,17.686451612903216,22.0,0.14193548387096774
997,71837,김강민,2021,CF,38,89,207,178,35,43,9,1,8,78,23,20,5,1,3,1,2,3,38,2,0.242,0.333,0.438,0.771,0.343,101.7,0.82,-0.32,134.21906249999998,24.71874999999999,15.0,0.15625
998,72443,최형우,2021,DH,37,66,292,243,32,56,7,1,9,92,37,46,3,6,0,0,0,0,48,7,0.23,0.36,0.379,0.739,0.332,101.3,0.21,1.14,133.34379999999993,15.538000000000006,14.0,0.14
999,73113,박경수,2021,2B,37,90,225,194,22,39,9,0,7,69,27,26,3,2,2,0,0,1,60,6,0.201,0.305,0.356,0.661,0.299,73.9,0.2,-0.7,136.2230952380952,25.25833333333333,14.0,0.16666666666666666
1000,73136,이성열,2021,DH,36,46,140,119,15,25,8,0,2,39,20,18,1,0,0,2,1,0,36,2,0.21,0.314,0.328,0.642,0.295,77.2,-0.31,0.32,136.26352112676057,14.969014084507046,7.0,0.09859154929577464
1001,73209,나주환,2021,3B,37,19,32,31,0,5,0,0,0,5,3,0,0,0,0,1,0,0,12,2,0.161,0.156,0.161,0.317,0.14,-29.8,-0.4,-0.5,131.03315789473686,22.87894736842105,1.0,0.05263157894736842
1002,73306,지석훈,2021,2B,37,28,43,34,6,5,1,0,0,6,2,6,2,0,0,1,0,0,12,0,0.147,0.302,0.176,0.478,0.245,43.9,-0.06,0.02,127.36,27.86842105263158,0.0,0.0
1003,74163,이용규,2021,LF,35,100,407,339,63,98,11,6,0,121,33,54,3,2,6,5,11,2,35,4,0.289,0.387,0.357,0.744,0.339,104.2,1.76,0.95,125.71866666666669,14.858333333333333,0.0,0.0
1004,74206,김재호,2021,SS,36,58,180,150,20,34,7,0,1,44,22,21,2,0,5,2,0,1,23,5,0.227,0.326,0.293,0.619,0.289,70.7,0.24,-0.56,126.42433333333338,21.882222222222218,2.0,0.022222222222222227
1005,74339,유한준,2021,DH,40,76,231,194,14,58,11,0,1,72,27,29,6,5,0,2,1,0,21,8,0.299,0.403,0.371,0.774,0.349,113.4,0.88,0.85,132.32940000000005,15.545999999999992,7.0,0.07
1006,74465,박석민,2021,3B,36,59,205,171,27,44,8,0,10,82,41,27,2,1,3,2,0,0,43,8,0.257,0.361,0.48,0.841,0.37,118.9,1.26,0.01,139.0441441441441,17.381981981981983,22.0,0.1981981981981982
1007,74540,강민호,2021,C,35,94,358,316,45,99,17,0,14,158,56,34,2,4,0,6,0,0,39,13,0.313,0.377,0.5,0.877,0.381,129.8,3.26,1.05,135.659649122807,17.4187134502924,22.0,0.1286549707602339
1008,75125,박병호,2021,1B,35,85,355,294,37,61,17,0,14,120,52,40,14,2,0,7,0,1,99,6,0.207,0.324,0.408,0.732,0.327,99.7,0.81,-0.68,140.6320740740741,22.761481481481475,37.0,0.2740740740740741
1009,75151,정의윤,2021,LF,34,62,178,165,21,38,2,0,7,61,24,11,0,1,0,2,0,0,37,5,0.23,0.275,0.37,0.645,0.285,65.9,-0.16,-0.04,134.09701923076926,17.592307692307692,13.0,0.125
1010,75334,오재일,2021,1B,34,86,346,299,41,80,13,0,17,144,64,43,0,6,0,4,0,0,82,4,0.268,0.355,0.482,0.837,0.363,114.8,1.3,1.88,138.69449999999995,19.414285714285715,30.0,0.21428571428571427
1011,75566,이원석,2021,3B,34,97,356,293,35,74,14,0,8,112,52,45,10,2,1,7,1,0,52,9,0.253,0.363,0.382,0.745,0.337,102.1,1.39,0.34,129.79452380952378,25.185714285714283,11.0,0.06547619047619048
1012,75847,최정,2021,3B,34,100,408,322,71,91,14,1,27,188,78,58,18,1,1,9,8,4,72,6,0.283,0.41,0.584,0.994,0.428,158.9,4.63,4.79,139.5575409836066,27.160109289617488,41.0,0.22404371584699453
1013,76100,이병규,2021,미정,37,29,43,34,4,8,0,0,0,8,4,8,1,0,0,0,0,0,14,2,0.235,0.395,0.235,0.63,0.315,,0.13,-0.01,128.92941176470586,10.952941176470587,1.0,0.05882352941176471
1014,76232,양의지,2021,DH,34,99,408,345,63,116,24,1,23,211,85,51,8,3,0,4,2,1,42,8,0.336,0.429,0.612,1.041,0.449,175.8,4.7,5.54,139.70956730769228,22.582211538461518,44.0,0.21153846153846154
1015,76249,민병헌,2021,CF,34,14,49,42,5,8,3,0,0,11,2,6,0,0,1,0,0,1,11,2,0.19,0.292,0.262,0.554,0.261,48.3,-0.19,-0.2,132.88479999999998,22.983999999999995,1.0,0.04
1016,76267,최주환,2021,2B,33,79,305,264,35,72,10,0,15,127,51,32,8,4,0,1,2,0,49,4,0.273,0.367,0.481,0.848,0.373,124.7,2.14,0.3,137.96292207792206,23.063636363636366,24.0,0.15584415584415584
1017,76290,김현수,2021,LF,33,98,415,354,52,101,18,1,14,163,64,53,2,4,0,6,1,0,32,6,0.285,0.376,0.46,0.8360000000000001,0.368,133.7,2.54,2.88,141.91577669902912,16.641747572815525,52.0,0.2524271844660194
1018,76313,황재균,2021,3B,33,77,335,299,61,95,11,1,10,138,44,32,2,0,0,2,10,4,60,7,0.318,0.385,0.462,0.847,0.377,130.6,2.89,0.54,137.78984126984128,20.457142857142856,17.0,0.1349206349206349
1019,76720,정범모,2021,C,34,19,23,19,2,4,1,0,1,8,5,2,1,0,1,0,0,0,4,2,0.211,0.318,0.421,0.739,0.333,,0.09,-0.14,132.89307692307696,25.215384615384608,1.0,0.07692307692307693
1020,76802,김성현,2021,2B,34,94,246,211,23,58,11,0,5,84,30,28,0,0,3,4,5,2,27,7,0.275,0.354,0.398,0.752,0.338,103.5,1.35,0.6,128.05826086956517,20.260000000000005,0.0,0.0
1021,76812,이재원,2021,C,33,79,232,205,21,60,13,0,3,82,21,22,2,2,3,0,0,2,32,7,0.293,0.367,0.4,0.767,0.344,108.8,1.51,-0.0,130.25510489510492,22.937062937062937,11.0,0.07692307692307693
1022,76849,이명기,2021,LF,33,56,232,191,30,56,12,0,2,74,14,37,1,0,3,0,5,3,27,2,0.293,0.41,0.387,0.7969999999999999,0.367,124.3,1.32,1.03,132.94869230769228,12.865384615384615,5.0,0.038461538461538464
1023,77243,허도환,2021,C,36,44,89,74,7,20,3,0,2,29,15,6,2,0,7,0,0,0,16,3,0.27,0.341,0.392,0.7330000000000001,0.332,81.9,0.21,0.44,133.37600000000003,17.610000000000007,2.0,0.06666666666666668
1024,77248,오재원,2021,2B,36,44,77,70,6,12,3,0,0,15,5,6,0,0,0,1,2,0,18,3,0.171,0.234,0.214,0.448,0.21,20.0,-0.39,-0.6,131.92000000000002,20.068888888888885,0.0,0.0
1025,77532,손아섭,2021,RF,33,100,443,394,59,119,18,1,1,142,37,45,1,2,3,0,9,5,50,9,0.302,0.375,0.36,0.735,0.335,102.9,1.48,0.79,136.31178217821778,11.85891089108912,17.0,0.08415841584158416
1026,77564,김민성,2021,3B,32,79,287,239,20,50,14,0,5,79,24,34,5,1,6,3,2,1,46,5,0.209,0.317,0.331,0.648,0.297,78.8,0.6,-0.28,134.0517058823529,21.329999999999988,19.0,0.11176470588235296
1027,78122,김태군,2021,C,31,73,207,174,20,41,6,0,5,62,19,17,7,0,7,2,0,1,21,4,0.236,0.325,0.356,0.681,0.311,78.9,0.62,-0.3,128.99135416666667,17.140625000000004,10.0,0.10416666666666667
1028,78135,이형종,2021,LF,32,71,248,213,31,49,11,0,9,87,32,30,4,1,1,0,3,1,55,8,0.23,0.336,0.408,0.744,0.335,109.8,0.96,-2.2,132.9805607476635,23.98411214953272,15.0,0.14018691588785046
1029,78168,서건창,2021,2B,31,102,440,376,59,99,17,1,5,133,37,52,7,2,2,3,10,4,54,11,0.263,0.361,0.354,0.715,0.327,99.7,2.38,0.79,133.92030150753772,16.856281407035166,11.0,0.055276381909547735
1030,78217,김용의,2021,1B,35,73,35,24,11,4,2,0,0,6,1,7,0,0,4,0,4,0,4,1,0.167,0.355,0.25,0.605,0.299,59.8,-0.11,0.13,135.25818181818184,24.22727272727273,1.0,0.09090909090909093
1031,78224,김재환,2021,LF,32,96,399,333,58,93,13,1,20,168,79,57,5,1,0,4,1,2,90,4,0.279,0.388,0.505,0.893,0.393,150.1,3.57,2.53,144.1340384615385,18.488461538461546,47.0,0.3012820512820513
1032,78288,최재훈,2021,C,31,89,347,280,29,71,13,0,5,99,29,51,10,1,5,1,3,2,53,12,0.254,0.386,0.354,0.74,0.344,108.5,1.97,0.16,131.39643939393932,16.4310606060606,3.0,0.022727272727272728
1033,78361,전민수,2021,미정,32,44,59,53,5,14,3,0,1,20,6,6,0,0,0,0,0,0,11,0,0.264,0.339,0.377,0.716,0.325,,0.04,0.16,134.17157894736843,13.942105263157892,1.0,0.05263157894736842
1034,78513,전준우,2021,LF,35,104,456,396,65,121,29,0,6,168,65,47,5,0,1,7,5,2,50,10,0.306,0.38,0.424,0.804,0.36,118.7,2.51,2.29,137.31253333333333,17.312888888888892,36.0,0.16
1035,78548,장성우,2021,C,31,89,321,271,38,66,10,0,13,115,52,40,3,3,6,1,0,2,47,12,0.244,0.346,0.424,0.77,0.343,101.9,1.62,1.52,134.77623287671227,17.210273972602746,22.0,0.1506849315068493
1036,78603,김선빈,2021,2B,31,93,411,366,36,104,24,0,3,137,44,42,0,2,1,2,0,0,30,11,0.284,0.356,0.374,0.73,0.329,100.5,1.71,1.46,132.91668316831687,12.501485148514853,5.0,0.024752475247524757
